,LOCATION,INDICATOR,TIME,Value
1992,PRT,TRADEGOOD,2012-Q2,-2.319494
1993,PRT,TRADEGOOD,2012-Q3,-1.110657
1994,PRT,TRADEGOOD,2012-Q4,0.9709343
1995,PRT,TRADEGOOD,2013-Q1,7.189699
1996,PRT,TRADEGOOD,2013-Q2,0.4378356
1997,PRT,TRADEGOOD,2013-Q3,1.688799
1998,PRT,TRADEGOOD,2013-Q4,2.79105
1999,PRT,TRADEGOOD,2014-Q1,-0.7125163
2000,PRT,TRADEGOOD,2014-Q2,2.070922
2001,PRT,TRADEGOOD,2014-Q3,-2.893057
2002,PRT,TRADEGOOD,2014-Q4,-3.473894
2003,PRT,TRADEGOOD,2015-Q1,-10.99181
2004,PRT,TRADEGOOD,2015-Q2,2.345351
2005,PRT,TRADEGOOD,2015-Q3,-2.075162
2006,PRT,TRADEGOOD,2015-Q4,-1.721676
2007,PRT,TRADEGOOD,2016-Q1,-2.148203
2008,PRT,TRADEGOOD,2016-Q2,4.68061
2009,PRT,TRADEGOOD,2016-Q3,2.022719
2010,PRT,TRADEGOOD,2016-Q4,0.000505183
2011,PRT,TRADEGOOD,2017-Q1,2.788375
2012,PRT,TRADEGOOD,2017-Q2,1.35486
2013,PRT,TRADEGOOD,2017-Q3,10.33968
2014,PRT,TRADEGOOD,2017-Q4,4.0958
2015,PRT,TRADEGOOD,2018-Q1,4.546972
2016,PRT,TRADEGOOD,2018-Q2,-1.730729
2017,PRT,TRADEGOOD,2018-Q3,-2.223283
2018,PRT,TRADEGOOD,2018-Q4,-3.539488
2019,PRT,TRADEGOOD,2019-Q1,3.710505
2020,PRT,TRADEGOOD,2019-Q2,-0.05153041
2021,PRT,TRADEGOOD,2019-Q3,-4.521469
2022,PRT,TRADEGOOD,2019-Q4,4.981508
2023,PRT,TRADEGOOD,2020-Q1,-7.117386
2024,SVK,TRADEGOOD,1998-Q2,1.7554
2025,SVK,TRADEGOOD,1998-Q3,4.953194
2026,SVK,TRADEGOOD,1998-Q4,2.206443
2027,SVK,TRADEGOOD,1999-Q1,-39.56837
2028,SVK,TRADEGOOD,1999-Q2,-6.557536
2029,SVK,TRADEGOOD,1999-Q3,9.731133
2030,SVK,TRADEGOOD,1999-Q4,11.63075
2031,SVK,TRADEGOOD,2000-Q1,6.711709
2032,SVK,TRADEGOOD,2000-Q2,1.923598
2033,SVK,TRADEGOOD,2000-Q3,0.007295516
2034,SVK,TRADEGOOD,2000-Q4,-0.9771359
2035,SVK,TRADEGOOD,2001-Q1,6.409868
2036,SVK,TRADEGOOD,2001-Q2,-1.073992
2037,SVK,TRADEGOOD,2001-Q3,0.1369282
2038,SVK,TRADEGOOD,2001-Q4,-3.388375
2039,SVK,TRADEGOOD,2002-Q1,3.913489
2040,SVK,TRADEGOOD,2002-Q2,7.843196
2041,SVK,TRADEGOOD,2002-Q3,11.44266
2042,SVK,TRADEGOOD,2002-Q4,10.31002
2043,SVK,TRADEGOOD,2003-Q1,15.53645
2044,SVK,TRADEGOOD,2003-Q2,16.46272
2045,SVK,TRADEGOOD,2003-Q3,3.343861
2046,SVK,TRADEGOOD,2003-Q4,11.42228
2047,SVK,TRADEGOOD,2004-Q1,4.501932
2048,SVK,TRADEGOOD,2004-Q2,9.396338
2049,SVK,TRADEGOOD,2004-Q3,-1.526772
2050,SVK,TRADEGOOD,2004-Q4,10.84664
2051,SVK,TRADEGOOD,2005-Q1,6.41482
2052,SVK,TRADEGOOD,2005-Q2,-1.958709
2053,SVK,TRADEGOOD,2005-Q3,7.091519
2054,SVK,TRADEGOOD,2005-Q4,2.952662
2055,SVK,TRADEGOOD,2006-Q1,8.621611
2056,SVK,TRADEGOOD,2006-Q2,12.26218
2057,SVK,TRADEGOOD,2006-Q3,12.37699
2058,SVK,TRADEGOOD,2006-Q4,13.91314
2059,SVK,TRADEGOOD,2007-Q1,14.24138
2060,SVK,TRADEGOOD,2007-Q2,7.488431
2061,SVK,TRADEGOOD,2007-Q3,5.3382
2062,SVK,TRADEGOOD,2007-Q4,13.48557
2063,SVK,TRADEGOOD,2008-Q1,11.98986
2064,SVK,TRADEGOOD,2008-Q2,11.52214
2065,SVK,TRADEGOOD,2008-Q3,0.4393949
2066,SVK,TRADEGOOD,2008-Q4,-23.36929
2067,SVK,TRADEGOOD,2009-Q1,-14.24964
2068,SVK,TRADEGOOD,2009-Q2,6.814204
2069,SVK,TRADEGOOD,2009-Q3,10.32437
2070,SVK,TRADEGOOD,2009-Q4,10.27602
2071,SVK,TRADEGOOD,2010-Q1,-3.302342
2072,SVK,TRADEGOOD,2010-Q2,-1.344813
2073,SVK,TRADEGOOD,2010-Q3,8.327325
2074,SVK,TRADEGOOD,2010-Q4,10.84337
2075,SVK,TRADEGOOD,2011-Q1,4.020382
2076,SVK,TRADEGOOD,2011-Q2,5.49669
2077,SVK,TRADEGOOD,2011-Q3,1.206226
2078,SVK,TRADEGOOD,2011-Q4,-1.69169
2079,SVK,TRADEGOOD,2012-Q1,-1.081749
2080,SVK,TRADEGOOD,2012-Q2,2.297376
2081,SVK,TRADEGOOD,2012-Q3,-1.279088
2082,SVK,TRADEGOOD,2012-Q4,2.009903
2083,SVK,TRADEGOOD,2013-Q1,2.010624
2084,SVK,TRADEGOOD,2013-Q2,1.345603
2085,SVK,TRADEGOOD,2013-Q3,0.9704669
2086,SVK,TRADEGOOD,2013-Q4,4.894062
2087,SVK,TRADEGOOD,2014-Q1,1.682495
2088,SVK,TRADEGOOD,2014-Q2,-1.430276
2089,SVK,TRADEGOOD,2014-Q3,-4.714807
2090,SVK,TRADEGOOD,2014-Q4,-5.453502
2091,SVK,TRADEGOOD,2015-Q1,-6.435303
2092,SVK,TRADEGOOD,2015-Q2,-1.80968
2093,SVK,TRADEGOOD,2015-Q3,1.981803
2094,SVK,TRADEGOOD,2015-Q4,-0.4941605
2095,SVK,TRADEGOOD,2016-Q1,-0.8945429
2096,SVK,TRADEGOOD,2016-Q2,5.342849
2097,SVK,TRADEGOOD,2016-Q3,-1.89461
2098,SVK,TRADEGOOD,2016-Q4,-0.003355482
2099,SVK,TRADEGOOD,2017-Q1,-0.4600404
2100,SVK,TRADEGOOD,2017-Q2,4.838952
2101,SVK,TRADEGOOD,2017-Q3,9.332774
2102,SVK,TRADEGOOD,2017-Q4,2.329167
2103,SVK,TRADEGOOD,2018-Q1,4.067674
2104,SVK,TRADEGOOD,2018-Q2,0.9739888
2105,SVK,TRADEGOOD,2018-Q3,-1.85047
2106,SVK,TRADEGOOD,2018-Q4,-0.8759005
2107,SVK,TRADEGOOD,2019-Q1,2.047125
2108,SVK,TRADEGOOD,2019-Q2,-5.061244
2109,SVK,TRADEGOOD,2019-Q3,-3.560764
2110,SVK,TRADEGOOD,2019-Q4,3.41481
2111,SVK,TRADEGOOD,2020-Q1,-4.537951
2112,ESP,TRADEGOOD,1998-Q2,4.555331
2113,ESP,TRADEGOOD,1998-Q3,-0.3641358
2114,ESP,TRADEGOOD,1998-Q4,5.250473
2115,ESP,TRADEGOOD,1999-Q1,-11.52703
2116,ESP,TRADEGOOD,1999-Q2,-3.050313
2117,ESP,TRADEGOOD,1999-Q3,3.195277
2118,ESP,TRADEGOOD,1999-Q4,6.198463
2119,ESP,TRADEGOOD,2000-Q1,3.126433
2120,ESP,TRADEGOOD,2000-Q2,1.888113
2121,ESP,TRADEGOOD,2000-Q3,0.07055549
2122,ESP,TRADEGOOD,2000-Q4,3.248172
2123,ESP,TRADEGOOD,2001-Q1,1.940418
2124,ESP,TRADEGOOD,2001-Q2,-5.667369
2125,ESP,TRADEGOOD,2001-Q3,2.570594
2126,ESP,TRADEGOOD,2001-Q4,-1.756553
2127,ESP,TRADEGOOD,2002-Q1,-0.6519575
2128,ESP,TRADEGOOD,2002-Q2,6.189463
2129,ESP,TRADEGOOD,2002-Q3,8.029734
2130,ESP,TRADEGOOD,2002-Q4,2.46243
2131,ESP,TRADEGOOD,2003-Q1,9.50165
2132,ESP,TRADEGOOD,2003-Q2,5.819281
2133,ESP,TRADEGOOD,2003-Q3,-1.281939
2134,ESP,TRADEGOOD,2003-Q4,7.337183
2135,ESP,TRADEGOOD,2004-Q1,7.288539
2136,ESP,TRADEGOOD,2004-Q2,-0.6378309
2137,ESP,TRADEGOOD,2004-Q3,1.046792
2138,ESP,TRADEGOOD,2004-Q4,9.677557
2139,ESP,TRADEGOOD,2005-Q1,-0.927164
2140,ESP,TRADEGOOD,2005-Q2,-0.7424649
2141,ESP,TRADEGOOD,2005-Q3,0.07502076
2142,ESP,TRADEGOOD,2005-Q4,0.7015966
2143,ESP,TRADEGOOD,2006-Q1,2.940075
2144,ESP,TRADEGOOD,2006-Q2,7.474337
2145,ESP,TRADEGOOD,2006-Q3,1.513206
2146,ESP,TRADEGOOD,2006-Q4,6.162847
2147,ESP,TRADEGOOD,2007-Q1,2.874662
2148,ESP,TRADEGOOD,2007-Q2,4.611986
2149,ESP,TRADEGOOD,2007-Q3,4.101633
2150,ESP,TRADEGOOD,2007-Q4,5.771696
2151,ESP,TRADEGOOD,2008-Q1,7.334848
2152,ESP,TRADEGOOD,2008-Q2,3.575038
2153,ESP,TRADEGOOD,2008-Q3,-0.8292248
2154,ESP,TRADEGOOD,2008-Q4,-26.45436
2155,ESP,TRADEGOOD,2009-Q1,-9.473535
2156,ESP,TRADEGOOD,2009-Q2,9.37757
2157,ESP,TRADEGOOD,2009-Q3,8.412684
2158,ESP,TRADEGOOD,2009-Q4,5.544924
2159,ESP,TRADEGOOD,2010-Q1,-2.4568
2160,ESP,TRADEGOOD,2010-Q2,-2.623446
2161,ESP,TRADEGOOD,2010-Q3,5.543528
2162,ESP,TRADEGOOD,2010-Q4,11.62249
2163,ESP,TRADEGOOD,2011-Q1,7.078001
2164,ESP,TRADEGOOD,2011-Q2,4.363944
2165,ESP,TRADEGOOD,2011-Q3,-0.08084471
2166,ESP,TRADEGOOD,2011-Q4,-4.399353
2167,ESP,TRADEGOOD,2012-Q1,-2.150126
2168,ESP,TRADEGOOD,2012-Q2,-1.071738
2169,ESP,TRADEGOOD,2012-Q3,2.277276
2170,ESP,TRADEGOOD,2012-Q4,3.748474
2171,ESP,TRADEGOOD,2013-Q1,3.045868
2172,ESP,TRADEGOOD,2013-Q2,-0.59132
2173,ESP,TRADEGOOD,2013-Q3,1.665556
2174,ESP,TRADEGOOD,2013-Q4,-0.2352979
2175,ESP,TRADEGOOD,2014-Q1,3.620353
2176,ESP,TRADEGOOD,2014-Q2,0.4469732
2177,ESP,TRADEGOOD,2014-Q3,-0.9558456
2178,ESP,TRADEGOOD,2014-Q4,-8.120851
2179,ESP,TRADEGOOD,2015-Q1,-6.724257
2180,ESP,TRADEGOOD,2015-Q2,0.2118896
2181,ESP,TRADEGOOD,2015-Q3,0.009853944
2182,ESP,TRADEGOOD,2015-Q4,-1.549498
2183,ESP,TRADEGOOD,2016-Q1,1.392039
2184,ESP,TRADEGOOD,2016-Q2,3.087504
2185,ESP,TRADEGOOD,2016-Q3,1.091578
2186,ESP,TRADEGOOD,2016-Q4,-0.3844084
2187,ESP,TRADEGOOD,2017-Q1,3.164603
2188,ESP,TRADEGOOD,2017-Q2,1.605981
2189,ESP,TRADEGOOD,2017-Q3,7.807832
2190,ESP,TRADEGOOD,2017-Q4,4.466124
2191,ESP,TRADEGOOD,2018-Q1,3.154433
2192,ESP,TRADEGOOD,2018-Q2,-1.868032
2193,ESP,TRADEGOOD,2018-Q3,-1.640229
2194,ESP,TRADEGOOD,2018-Q4,-1.492411
2195,ESP,TRADEGOOD,2019-Q1,-0.951915
2196,ESP,TRADEGOOD,2019-Q2,0.8108164
2197,ESP,TRADEGOOD,2019-Q3,-2.871413
2198,ESP,TRADEGOOD,2019-Q4,0.2822487
2199,ESP,TRADEGOOD,2020-Q1,-4.061456
2200,SWE,TRADEGOOD,1998-Q2,1.871176
2201,SWE,TRADEGOOD,1998-Q3,0.8304389
2202,SWE,TRADEGOOD,1998-Q4,2.822216
2203,SWE,TRADEGOOD,1999-Q1,-3.61097
2204,SWE,TRADEGOOD,1999-Q2,-3.438628
2205,SWE,TRADEGOOD,1999-Q3,5.91996
2206,SWE,TRADEGOOD,1999-Q4,2.385338
2207,SWE,TRADEGOOD,2000-Q1,-1.295675
2208,SWE,TRADEGOOD,2000-Q2,2.905975
2209,SWE,TRADEGOOD,2000-Q3,-0.8119655
2210,SWE,TRADEGOOD,2000-Q4,-3.752804
2211,SWE,TRADEGOOD,2001-Q1,-2.458425
2212,SWE,TRADEGOOD,2001-Q2,-8.102276
2213,SWE,TRADEGOOD,2001-Q3,-0.5004802
2214,SWE,TRADEGOOD,2001-Q4,-0.2444597
2215,SWE,TRADEGOOD,2002-Q1,4.262392
2216,SWE,TRADEGOOD,2002-Q2,2.015177
2217,SWE,TRADEGOOD,2002-Q3,4.290704
2218,SWE,TRADEGOOD,2002-Q4,4.180933
2219,SWE,TRADEGOOD,2003-Q1,9.617639
2220,SWE,TRADEGOOD,2003-Q2,6.010691
2221,SWE,TRADEGOOD,2003-Q3,-0.4289401
2222,SWE,TRADEGOOD,2003-Q4,7.52883
2223,SWE,TRADEGOOD,2004-Q1,5.674452
2224,SWE,TRADEGOOD,2004-Q2,5.038883
2225,SWE,TRADEGOOD,2004-Q3,-0.0277468
2226,SWE,TRADEGOOD,2004-Q4,9.03749
2227,SWE,TRADEGOOD,2005-Q1,0.3748077
2228,SWE,TRADEGOOD,2005-Q2,-0.9622018
2229,SWE,TRADEGOOD,2005-Q3,0.1581141
2230,SWE,TRADEGOOD,2005-Q4,-2.438205
2231,SWE,TRADEGOOD,2006-Q1,7.50532
2232,SWE,TRADEGOOD,2006-Q2,5.259815
2233,SWE,TRADEGOOD,2006-Q3,2.840364
2234,SWE,TRADEGOOD,2006-Q4,6.799462
2235,SWE,TRADEGOOD,2007-Q1,-0.7037275
2236,SWE,TRADEGOOD,2007-Q2,3.554015
2237,SWE,TRADEGOOD,2007-Q3,3.427608
2238,SWE,TRADEGOOD,2007-Q4,7.789026
2239,SWE,TRADEGOOD,2008-Q1,7.55686
2240,SWE,TRADEGOOD,2008-Q2,2.78482
2241,SWE,TRADEGOOD,2008-Q3,-5.043134
2242,SWE,TRADEGOOD,2008-Q4,-26.554
2243,SWE,TRADEGOOD,2009-Q1,-16.12177
2244,SWE,TRADEGOOD,2009-Q2,5.262409
2245,SWE,TRADEGOOD,2009-Q3,10.47767
2246,SWE,TRADEGOOD,2009-Q4,3.695966
2247,SWE,TRADEGOOD,2010-Q1,1.935921
2248,SWE,TRADEGOOD,2010-Q2,2.727335
2249,SWE,TRADEGOOD,2010-Q3,7.554523
2250,SWE,TRADEGOOD,2010-Q4,10.35179
2251,SWE,TRADEGOOD,2011-Q1,5.458257
2252,SWE,TRADEGOOD,2011-Q2,2.906025
2253,SWE,TRADEGOOD,2011-Q3,0.07663372
2254,SWE,TRADEGOOD,2011-Q4,-7.607802
2255,SWE,TRADEGOOD,2012-Q1,-1.163628
2256,SWE,TRADEGOOD,2012-Q2,-1.772263
2257,SWE,TRADEGOOD,2012-Q3,-0.1914594
2258,SWE,TRADEGOOD,2012-Q4,-2.852523
2259,SWE,TRADEGOOD,2013-Q1,3.697749
2260,SWE,TRADEGOOD,2013-Q2,-6.457164
2261,SWE,TRADEGOOD,2013-Q3,2.985283
2262,SWE,TRADEGOOD,2013-Q4,-0.1315363
2263,SWE,TRADEGOOD,2014-Q1,2.30338
2264,SWE,TRADEGOOD,2014-Q2,-0.3873746
2265,SWE,TRADEGOOD,2014-Q3,-3.071939
2266,SWE,TRADEGOOD,2014-Q4,-7.539717
2267,SWE,TRADEGOOD,2015-Q1,-8.453694
2268,SWE,TRADEGOOD,2015-Q2,1.598943
2269,SWE,TRADEGOOD,2015-Q3,-1.46282
2270,SWE,TRADEGOOD,2015-Q4,-1.043029
2271,SWE,TRADEGOOD,2016-Q1,-2.167592
2272,SWE,TRADEGOOD,2016-Q2,3.433398
2273,SWE,TRADEGOOD,2016-Q3,-0.6976296
2274,SWE,TRADEGOOD,2016-Q4,1.538911
2275,SWE,TRADEGOOD,2017-Q1,0.9024705
2276,SWE,TRADEGOOD,2017-Q2,3.237364
2277,SWE,TRADEGOOD,2017-Q3,8.461603
2278,SWE,TRADEGOOD,2017-Q4,2.582313
2279,SWE,TRADEGOOD,2018-Q1,4.798579
2280,SWE,TRADEGOOD,2018-Q2,-4.739781
2281,SWE,TRADEGOOD,2018-Q3,0.4476556
2282,SWE,TRADEGOOD,2018-Q4,0.3745913
2283,SWE,TRADEGOOD,2019-Q1,0.08155131
2284,SWE,TRADEGOOD,2019-Q2,-2.269646
2285,SWE,TRADEGOOD,2019-Q3,-0.1332623
2286,SWE,TRADEGOOD,2019-Q4,-2.951645
2287,SWE,TRADEGOOD,2020-Q1,0.8495399
2288,CHE,TRADEGOOD,1998-Q2,1.907926
2289,CHE,TRADEGOOD,1998-Q3,0.5317801
2290,CHE,TRADEGOOD,1998-Q4,5.118315
2291,CHE,TRADEGOOD,1999-Q1,-3.173671
2292,CHE,TRADEGOOD,1999-Q2,-4.362578
2293,CHE,TRADEGOOD,1999-Q3,3.958298
2294,CHE,TRADEGOOD,1999-Q4,4.688269
2295,CHE,TRADEGOOD,2000-Q1,-5.628059
2296,CHE,TRADEGOOD,2000-Q2,-1.315413
2297,CHE,TRADEGOOD,2000-Q3,3.28903
2298,CHE,TRADEGOOD,2000-Q4,-1.148073
2299,CHE,TRADEGOOD,2001-Q1,7.451064
2300,CHE,TRADEGOOD,2001-Q2,-5.33055
2301,CHE,TRADEGOOD,2001-Q3,0.9754051
2302,CHE,TRADEGOOD,2001-Q4,-0.4202674
2303,CHE,TRADEGOOD,2002-Q1,5.142068
2304,CHE,TRADEGOOD,2002-Q2,6.082043
2305,CHE,TRADEGOOD,2002-Q3,6.514289
2306,CHE,TRADEGOOD,2002-Q4,-0.7230586
2307,CHE,TRADEGOOD,2003-Q1,6.67278
2308,CHE,TRADEGOOD,2003-Q2,2.374563
2309,CHE,TRADEGOOD,2003-Q3,-0.8122956
2310,CHE,TRADEGOOD,2003-Q4,9.349033
2311,CHE,TRADEGOOD,2004-Q1,6.942042
2312,CHE,TRADEGOOD,2004-Q2,-1.435029
2313,CHE,TRADEGOOD,2004-Q3,3.209339
2314,CHE,TRADEGOOD,2004-Q4,5.925203
2315,CHE,TRADEGOOD,2005-Q1,2.64902
2316,CHE,TRADEGOOD,2005-Q2,0.2693681
2317,CHE,TRADEGOOD,2005-Q3,-2.509217
2318,CHE,TRADEGOOD,2005-Q4,0.7790775
2319,CHE,TRADEGOOD,2006-Q1,4.796081
2320,CHE,TRADEGOOD,2006-Q2,6.302477
2321,CHE,TRADEGOOD,2006-Q3,3.599322
2322,CHE,TRADEGOOD,2006-Q4,4.826893
2323,CHE,TRADEGOOD,2007-Q1,2.736972
2324,CHE,TRADEGOOD,2007-Q2,2.760465
2325,CHE,TRADEGOOD,2007-Q3,4.56599
2326,CHE,TRADEGOOD,2007-Q4,3.959532
2327,CHE,TRADEGOOD,2008-Q1,9.830664
2328,CHE,TRADEGOOD,2008-Q2,8.991074
2329,CHE,TRADEGOOD,2008-Q3,-4.723066
2330,CHE,TRADEGOOD,2008-Q4,-17.69285
2331,CHE,TRADEGOOD,2009-Q1,-5.301129
2332,CHE,TRADEGOOD,2009-Q2,3.221652
2333,CHE,TRADEGOOD,2009-Q3,7.466545
2334,CHE,TRADEGOOD,2009-Q4,4.875853
2335,CHE,TRADEGOOD,2010-Q1,0.1077435
2336,CHE,TRADEGOOD,2010-Q2,-3.08196
2337,CHE,TRADEGOOD,2010-Q3,7.483778
2338,CHE,TRADEGOOD,2010-Q4,6.852873
2339,CHE,TRADEGOOD,2011-Q1,5.989519
2340,CHE,TRADEGOOD,2011-Q2,8.616634
2341,CHE,TRADEGOOD,2011-Q3,0.5402501
2342,CHE,TRADEGOOD,2011-Q4,-5.566615
2343,CHE,TRADEGOOD,2012-Q1,-1.355248
2344,CHE,TRADEGOOD,2012-Q2,-1.913634
2345,CHE,TRADEGOOD,2012-Q3,-0.09589346
2346,CHE,TRADEGOOD,2012-Q4,0.8446766
2347,CHE,TRADEGOOD,2013-Q1,0.9418372
2348,CHE,TRADEGOOD,2013-Q2,-1.447776
2349,CHE,TRADEGOOD,2013-Q3,2.327759
2350,CHE,TRADEGOOD,2013-Q4,1.633941
2351,CHE,TRADEGOOD,2014-Q1,3.95368
2352,CHE,TRADEGOOD,2014-Q2,0.9530342
2353,CHE,TRADEGOOD,2014-Q3,-0.7345822
2354,CHE,TRADEGOOD,2014-Q4,-5.388835
2355,CHE,TRADEGOOD,2015-Q1,-2.455981
2356,CHE,TRADEGOOD,2015-Q2,-1.138122
2357,CHE,TRADEGOOD,2015-Q3,-0.9502565
2358,CHE,TRADEGOOD,2015-Q4,1.516828
2359,CHE,TRADEGOOD,2016-Q1,-1.382031
2360,CHE,TRADEGOOD,2016-Q2,3.79523
2361,CHE,TRADEGOOD,2016-Q3,1.432582
2362,CHE,TRADEGOOD,2016-Q4,-4.082174
2363,CHE,TRADEGOOD,2017-Q1,2.592641
2364,CHE,TRADEGOOD,2017-Q2,2.392574
2365,CHE,TRADEGOOD,2017-Q3,3.820476
2366,CHE,TRADEGOOD,2017-Q4,0.5836481
2367,CHE,TRADEGOOD,2018-Q1,5.408305
2368,CHE,TRADEGOOD,2018-Q2,-1.737766
2369,CHE,TRADEGOOD,2018-Q3,-3.82636
2370,CHE,TRADEGOOD,2018-Q4,4.2728
2371,CHE,TRADEGOOD,2019-Q1,0.6159571
2372,CHE,TRADEGOOD,2019-Q2,1.383651
2373,CHE,TRADEGOOD,2019-Q3,1.000423
2374,CHE,TRADEGOOD,2019-Q4,-2.671917
2375,CHE,TRADEGOOD,2020-Q1,3.510542
2376,TUR,TRADEGOOD,1998-Q2,-1.732429
2377,TUR,TRADEGOOD,1998-Q3,-1.879288
2378,TUR,TRADEGOOD,1998-Q4,-2.954238
2379,TUR,TRADEGOOD,1999-Q1,5.955352
2380,TUR,TRADEGOOD,1999-Q2,-9.391333
2381,TUR,TRADEGOOD,1999-Q3,4.600971
2382,TUR,TRADEGOOD,1999-Q4,5.317274
2383,TUR,TRADEGOOD,2000-Q1,2.224796
2384,TUR,TRADEGOOD,2000-Q2,-0.5524148
2385,TUR,TRADEGOOD,2000-Q3,-3.526177
2386,TUR,TRADEGOOD,2000-Q4,5.179683
2387,TUR,TRADEGOOD,2001-Q1,6.947965
2388,TUR,TRADEGOOD,2001-Q2,4.712596
2389,TUR,TRADEGOOD,2001-Q3,-1.597404
2390,TUR,TRADEGOOD,2001-Q4,1.788514
2391,TUR,TRADEGOOD,2002-Q1,3.28687
2392,TUR,TRADEGOOD,2002-Q2,2.421816
2393,TUR,TRADEGOOD,2002-Q3,10.63138
2394,TUR,TRADEGOOD,2002-Q4,7.056848
2395,TUR,TRADEGOOD,2003-Q1,8.862026
2396,TUR,TRADEGOOD,2003-Q2,3.17133
2397,TUR,TRADEGOOD,2003-Q3,9.464858
2398,TUR,TRADEGOOD,2003-Q4,4.730348
2399,TUR,TRADEGOOD,2004-Q1,7.767671
2400,TUR,TRADEGOOD,2004-Q2,10.83511
2401,TUR,TRADEGOOD,2004-Q3,4.908036
2402,TUR,TRADEGOOD,2004-Q4,6.636328
2403,TUR,TRADEGOOD,2005-Q1,4.792985
2404,TUR,TRADEGOOD,2005-Q2,-0.2783343
2405,TUR,TRADEGOOD,2005-Q3,1.601162
2406,TUR,TRADEGOOD,2005-Q4,4.415881
2407,TUR,TRADEGOOD,2006-Q1,3.104924
2408,TUR,TRADEGOOD,2006-Q2,7.159043
2409,TUR,TRADEGOOD,2006-Q3,3.179511
2410,TUR,TRADEGOOD,2006-Q4,6.953754
2411,TUR,TRADEGOOD,2007-Q1,3.986717
2412,TUR,TRADEGOOD,2007-Q2,7.719182
2413,TUR,TRADEGOOD,2007-Q3,5.045303
2414,TUR,TRADEGOOD,2007-Q4,10.08683
2415,TUR,TRADEGOOD,2008-Q1,11.99015
2416,TUR,TRADEGOOD,2008-Q2,4.028337
2417,TUR,TRADEGOOD,2008-Q3,5.83858
2418,TUR,TRADEGOOD,2008-Q4,-29.03031
2419,TUR,TRADEGOOD,2009-Q1,-4.428394
2420,TUR,TRADEGOOD,2009-Q2,-8.507219
2421,TUR,TRADEGOOD,2009-Q3,13.69676
2422,TUR,TRADEGOOD,2009-Q4,5.280018
2423,TUR,TRADEGOOD,2010-Q1,-2.985585
2424,TUR,TRADEGOOD,2010-Q2,6.570576
2425,TUR,TRADEGOOD,2010-Q3,-1.480627
2426,TUR,TRADEGOOD,2010-Q4,9.800296
2427,TUR,TRADEGOOD,2011-Q1,4.908397
2428,TUR,TRADEGOOD,2011-Q2,4.380015
2429,TUR,TRADEGOOD,2011-Q3,4.112014
2430,TUR,TRADEGOOD,2011-Q4,-3.655796
2431,TUR,TRADEGOOD,2012-Q1,6.694744
2432,TUR,TRADEGOOD,2012-Q2,6.871022
2433,TUR,TRADEGOOD,2012-Q3,3.23022
2434,TUR,TRADEGOOD,2012-Q4,-4.604763
2435,TUR,TRADEGOOD,2013-Q1,6.300529
2436,TUR,TRADEGOOD,2013-Q2,-1.021261
2437,TUR,TRADEGOOD,2013-Q3,1.238157
2438,TUR,TRADEGOOD,2013-Q4,2.064932
2439,TUR,TRADEGOOD,2014-Q1,4.780653
2440,TUR,TRADEGOOD,2014-Q2,-4.404969
2441,TUR,TRADEGOOD,2014-Q3,0.3383824
2442,TUR,TRADEGOOD,2014-Q4,-3.121726
2443,TUR,TRADEGOOD,2015-Q1,0.01574096
2444,TUR,TRADEGOOD,2015-Q2,-7.202524
2445,TUR,TRADEGOOD,2015-Q3,-1.051019
2446,TUR,TRADEGOOD,2015-Q4,-2.558013
2447,TUR,TRADEGOOD,2016-Q1,2.313105
2448,TUR,TRADEGOOD,2016-Q2,2.127476
2449,TUR,TRADEGOOD,2016-Q3,-1.58144
2450,TUR,TRADEGOOD,2016-Q4,3.081846
2451,TUR,TRADEGOOD,2017-Q1,5.249687
2452,TUR,TRADEGOOD,2017-Q2,3.442467
2453,TUR,TRADEGOOD,2017-Q3,-2.23354
2454,TUR,TRADEGOOD,2017-Q4,3.168105
2455,TUR,TRADEGOOD,2018-Q1,4.226254
2456,TUR,TRADEGOOD,2018-Q2,-0.9870734
2457,TUR,TRADEGOOD,2018-Q3,4.82922
2458,TUR,TRADEGOOD,2018-Q4,-0.5046718
2459,TUR,TRADEGOOD,2019-Q1,1.341052
2460,TUR,TRADEGOOD,2019-Q2,-2.94194
2461,TUR,TRADEGOOD,2019-Q3,2.363975
2462,TUR,TRADEGOOD,2019-Q4,0.3470312
2463,TUR,TRADEGOOD,2020-Q1,-4.82588
2464,GBR,TRADEGOOD,1998-Q2,-1.759946
2465,GBR,TRADEGOOD,1998-Q3,-1.658748
2466,GBR,TRADEGOOD,1998-Q4,0.09094313
2467,GBR,TRADEGOOD,1999-Q1,-3.083691
2468,GBR,TRADEGOOD,1999-Q2,-0.8331056
2469,GBR,TRADEGOOD,1999-Q3,6.913054
2470,GBR,TRADEGOOD,1999-Q4,2.163135
2471,GBR,TRADEGOOD,2000-Q1,2.006282
2472,GBR,TRADEGOOD,2000-Q2,-1.366814
2473,GBR,TRADEGOOD,2000-Q3,-1.185905
2474,GBR,TRADEGOOD,2000-Q4,1.233986
2475,GBR,TRADEGOOD,2001-Q1,2.228135
2476,GBR,TRADEGOOD,2001-Q2,-6.163585
2477,GBR,TRADEGOOD,2001-Q3,0.1802232
2478,GBR,TRADEGOOD,2001-Q4,-1.851394
2479,GBR,TRADEGOOD,2002-Q1,0.2670269
2480,GBR,TRADEGOOD,2002-Q2,5.304541
2481,GBR,TRADEGOOD,2002-Q3,2.798958
